,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
11,20.83411922454834,0.056870031356811526,0.8098050495178075,0.8154439044072201,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 25}",47,0.8034185961292404,0.8072203118592871,0.8136614714828885,0.8187222093973497,0.8060142465794381,0.8182574329100658,0.8127442366620087,0.8183479203677672,0.8131875753197941,0.814671647501632,4.398269480269312,0.0003476154787856911,0.004245277499719075,0.0043662430089584725
12,25.142415380477907,0.05964398384094238,0.8132085743664225,0.8191105583369186,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 30}",3,0.8151337556459274,0.819445496188134,0.8173420813283582,0.8221303922906485,0.8021383459331235,0.813783841635525,0.812591992737411,0.8175342637052405,0.8188370292454452,0.8226587978650454,5.720703305298203,0.0006856592532709015,0.00592282570668887,0.003245926672123116
13,20.171319246292114,0.05989594459533691,0.8102869787248191,0.8158423080971755,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 35}",29,0.8149358603066785,0.8221727519270622,0.8087242801709509,0.809866463475106,0.8048855486506146,0.8220862548640803,0.807808302441169,0.8089724332085656,0.8150809151003517,0.8161136370110629,5.055577660510339,0.0002681236048233336,0.004058450750787594,0.005692818451752549
14,17.709920167922974,0.06256885528564453,0.8082751307910555,0.8140549320245233,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 40}",100,0.808634561561619,0.8114152437689406,0.8111605906697339,0.8140973137674677,0.8043293877660574,0.8193501060155037,0.8068277543970158,0.8142271598930302,0.8104235204529187,0.8111848366776743,3.214726804975937,0.0030141214439143344,0.0024792753088926003,0.0029419628696585156
15,23.007523584365845,0.061764764785766604,0.8105525841018023,0.8173706426901661,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 45}",26,0.8114678345005284,0.8159172559321706,0.8117662028000515,0.8152902771031343,0.8046687344116457,0.8197198488009662,0.8124043633971765,0.8236765038775417,0.8124558742600969,0.8122493277370177,5.110233541724237,0.00016482532847654483,0.002965858740466738,0.003948437046701737
16,21.016279649734496,0.06211099624633789,0.8101435223445985,0.8169869365359472,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 50}",35,0.8168673949052107,0.8252442870851842,0.8118510394614484,0.8119370982427959,0.7981502074370188,0.8120003634447189,0.8086550891974084,0.8149808341623255,0.8151937301989538,0.8207720997447115,4.425642212471085,0.0004016144256523072,0.006628536554372351,0.005232638403798923
17,18.991359186172485,0.06277642250061036,0.8078841545600591,0.8149096699142016,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 55}",120,0.8109940881399889,0.8197205958831718,0.8093362966707811,0.8114267212919519,0.8047994548981195,0.8210812248940648,0.8046553990533765,0.8120878101637096,0.8096354118439202,0.8102319973381099,3.3281612669780376,0.0003946533341673994,0.002637731365805557,0.004543292722996922
18,23.80163702964783,0.06371278762817383,0.8076279518511664,0.8185644386060691,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 60}",130,0.8060692251891352,0.8171385055480747,0.806064224444442,0.8105159361728982,0.8048837649402728,0.8265527730236447,0.8108599930078554,0.8232806387683207,0.8102629288396678,0.8153343395174072,5.226105465731891,0.0007265869219368181,0.0024410744296442214,0.0057149146513777276
19,15.225131368637085,0.04270281791687012,0.6471070715679021,0.6481403606831314,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 2}",375,0.6438317320319114,0.6447116451491587,0.6539297856863531,0.6506905773484776,0.6517969097982775,0.655956252391038,0.6367739916685438,0.6476582580013498,0.6492034217634935,0.641685070525633,3.6365108011090825,0.000952298776914726,0.006171542004632989,0.004924450272997312
20,17.28942503929138,0.04261798858642578,0.6499493697938742,0.6496006327194271,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 3}",373,0.6396037487206094,0.6377051369143771,0.6554447673243291,0.6537706248268946,0.6547991491192038,0.6547236129360879,0.6375661799006083,0.6488262870672444,0.6623350482700806,0.6529775018525316,3.4030462824555827,0.00017317668687189387,0.00966949721070811,0.00627916295784349
21,10.883377981185912,0.04310612678527832,0.6847513007633101,0.6849249256951092,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 4}",361,0.6856684575753288,0.6782690087364686,0.6889715397972958,0.6854772397469266,0.6855982547498507,0.6869146428014825,0.6773326089770574,0.688266022890753,0.68618568923484,0.6856977142999153,0.44324690196623273,0.00021213629330850368,0.003910582409182364,0.0034734820636936293
